customer_id,age,gender,geography,tenure_years,num_products,has_credit_card,is_active_member,credit_score,account_balance,estimated_salary,num_transactions_6m,avg_transaction_amount,num_complaints,last_interaction_days_ago,mobile_app_logins_monthly,net_banking_active,branch_visits_year,has_loan,loan_default_history,emi_to_income_ratio,joining_date,last_transaction_date,churn
CUST09535,53.0,Female,Hyderabad,3.0,2.0,1.0,0.0,746.0,,89303.07,29.0,2169.04,0.0,195.0,19.0,1,29.0,1.0,0.0,0.278,2020-12-10,2024-10-24,0
CUST09536,36.0,m,Pune,5.0,2.0,1.0,0.0,739.0,85891.29,66149.06,21.0,6096.19,2.0,361.0,18.0,YES,26.0,1.0,0.0,0.057,2017-02-16,2021-09-14,0
CUST09537,32.0,Male,Pune,7.0,2.0,1.0,1.0,679.0,155320.3,31837.17,25.0,18928.26,0.0,557.0,1.0,0,1.0,0.0,0.0,,2023-05-05,2021-03-28,0
CUST09538,55.0,Male,Mumbai,15.0,4.0,1.0,1.0,716.0,217396.72,119056.61,53.0,12357.32,0.0,143.0,48.0,YES,7.0,0.0,0.0,,2021-10-22,2023-11-11,0
CUST09539,25.0,Male,Ahmedabad,2.0,2.0,1.0,0.0,789.0,12437.45,61051.21,75.0,14074.24,3.0,692.0,44.0,NO,13.0,1.0,0.0,0.586,2018-06-20,2024-02-15,0
CUST09540,38.0,Female,Kolkata,15.0,2.0,1.0,1.0,691.0,95841.51,96078.61,56.0,11239.19,3.0,605.0,26.0,1,4.0,0.0,0.0,,2018-08-07,2023-07-27,0
CUST09541,46.0,Female,Kolkata,13.0,2.0,1.0,0.0,592.0,9084.79,10000.0,61.0,13340.74,0.0,226.0,55.0,YES,3.0,1.0,0.0,0.562,2016-12-05,2022-09-19,1
CUST09542,35.0,Female,Kolkata,2.0,2.0,1.0,0.0,697.0,34784.7,,,17692.93,2.0,286.0,24.0,NO,13.0,1.0,0.0,0.335,2022-05-11,2023-11-10,0
CUST09543,52.0,Female,Delhi,7.0,2.0,0.0,1.0,647.0,105319.48,47607.59,8.0,5716.29,3.0,503.0,45.0,1,,1.0,1.0,0.539,2015-09-11,2024-05-21,0
CUST09544,35.0,Male,Hyderabad,7.0,1.0,0.0,1.0,462.0,33968.56,128787.38,72.0,11688.37,0.0,593.0,10.0,YES,1.0,0.0,0.0,,2015-09-14,2024-08-10,0
CUST09545,60.0,Female,Chennai,7.0,2.0,1.0,1.0,687.0,30077.33,99509.5,2.0,4543.06,2.0,117.0,8.0,1,29.0,0.0,0.0,,2018-05-01,2023-08-14,0
CUST09546,40.0,Female,Hyderabad,0.0,1.0,1.0,0.0,659.0,9868.8,,27.0,100.0,0.0,631.0,57.0,0,17.0,1.0,0.0,0.051,2022-08-27,2022-07-04,0
CUST09547,51.0,Male,Pune,7.0,1.0,0.0,1.0,743.0,5499.84,84821.07,36.0,9324.46,0.0,364.0,25.0,YES,22.0,0.0,0.0,,2015-10-25,2021-06-04,0
CUST09548,52.0,Male,Ahmedabad,7.0,3.0,1.0,1.0,590.0,9798.54,141261.31,23.0,8621.44,0.0,107.0,30.0,0,14.0,1.0,0.0,0.383,2015-05-18,2024-03-04,0
CUST09549,34.0,Female,Mumbai,1.0,1.0,1.0,1.0,530.0,166659.76,51083.31,41.0,7624.81,3.0,26.0,40.0,1,15.0,1.0,0.0,0.484,2015-09-03,2023-03-28,1
CUST09550,18.0,Female,Kolkata,,1.0,1.0,1.0,663.0,900.94,,13.0,4803.53,0.0,253.0,48.0,NO,28.0,1.0,0.0,0.121,2016-11-22,2024-11-19,0
CUST09551,47.0,Female,Mumbai,8.0,1.0,1.0,0.0,680.0,94437.66,90429.34,6.0,8684.88,0.0,708.0,48.0,0,5.0,1.0,0.0,0.45,2019-03-17,2023-02-27,1
CUST09552,,Female,Kolkata,6.0,1.0,1.0,0.0,658.0,,128614.31,59.0,10117.44,0.0,13.0,55.0,YES,29.0,0.0,0.0,,2019-01-13,2025-01-05,0
CUST09553,49.0,Male,Ahmedabad,7.0,1.0,1.0,0.0,652.0,67125.69,81379.43,20.0,17809.23,0.0,110.0,10.0,1,5.0,1.0,1.0,0.481,2022-07-11,2021-03-26,1
CUST09554,39.0,Male,Chennai,15.0,1.0,1.0,1.0,565.0,104976.73,70040.96,19.0,10676.01,0.0,179.0,11.0,YES,12.0,1.0,0.0,0.421,2020-12-20,2023-04-19,1
CUST09555,36.0,Male,Delhi,1.0,2.0,0.0,1.0,639.0,84506.24,148486.51,12.0,10936.35,1.0,694.0,42.0,0,28.0,1.0,0.0,0.594,2020-09-26,2023-07-03,0
CUST09556,68.0,Female,Pune,15.0,3.0,1.0,0.0,622.0,48639.58,103856.08,3.0,4254.31,99.0,408.0,9.0,1,25.0,1.0,0.0,0.623,2016-03-31,2022-11-14,1
CUST09557,23.0,Female,Mumbai,15.0,1.0,1.0,1.0,736.0,38593.36,65587.12,5.0,3226.54,0.0,346.0,25.0,0,3.0,0.0,0.0,,2020-09-24,2022-01-04,0
CUST09558,52.0,Female,Kolkata,15.0,2.0,0.0,0.0,680.0,226868.85,91955.48,69.0,3095.8,2.0,94.0,8.0,0,15.0,0.0,0.0,,2019-05-01,2024-06-16,0
CUST09559,35.0,Female,Chennai,3.0,1.0,0.0,1.0,628.0,285867.09,52406.18,43.0,6519.16,3.0,371.0,17.0,1,7.0,1.0,1.0,0.444,2020-07-03,2023-03-16,1
CUST09560,38.0,Female,Chennai,6.0,1.0,1.0,0.0,788.0,84276.91,79315.36,78.0,8301.28,0.0,618.0,24.0,NO,9.0,0.0,0.0,,2023-06-21,2022-04-30,0
CUST09561,38.0,Male,Bangalore,5.0,4.0,1.0,1.0,628.0,17581.82,122824.87,53.0,9078.42,1.0,163.0,17.0,0,12.0,0.0,0.0,,2015-11-18,2021-05-04,0
CUST09562,32.0,Female,Chennai,6.0,1.0,0.0,1.0,695.0,47521.97,68525.85,39.0,3910.31,0.0,49.0,42.0,YES,5.0,0.0,0.0,,2021-01-03,2022-06-24,0
CUST09563,49.0,Female,Hyderabad,0.0,1.0,0.0,1.0,,9189626.71,40019.16,7.0,100.0,0.0,351.0,48.0,NO,17.0,1.0,0.0,0.353,2016-07-07,2021-04-13,0
CUST09564,60.0,Male,Chennai,7.0,1.0,1.0,0.0,780.0,113495.5,36324.69,35.0,5901.69,0.0,180.0,59.0,1,3.0,0.0,0.0,,2015-02-15,2024-03-03,0
CUST09565,48.0,Male,Hyderabad,12.0,4.0,1.0,1.0,657.0,88155.94,77944.72,78.0,12686.67,2.0,115.0,43.0,YES,24.0,0.0,0.0,,2018-04-10,2021-08-27,0
CUST09566,43.0,Male,Bangalore,,,0.0,0.0,659.0,57857.91,42697.88,53.0,6118.0,3.0,123.0,53.0,NO,17.0,1.0,0.0,0.275,2016-05-27,2021-05-08,1
CUST09567,29.0,Male,Bangalore,12.0,1.0,1.0,1.0,639.0,91245.93,17690.36,17.0,7628.96,1.0,188.0,13.0,1,15.0,0.0,0.0,,2015-04-24,2022-09-07,0
CUST09568,49.0,Female,Delhi,3.0,2.0,0.0,0.0,666.0,1948.08,27056.47,71.0,100.0,0.0,466.0,26.0,NO,3.0,0.0,0.0,,2023-06-20,2021-04-02,0
CUST09569,70.0,Male,Hyderabad,0.0,1.0,0.0,0.0,746.0,119915.96,122003.99,20.0,8621.85,0.0,376.0,21.0,1,28.0,0.0,0.0,,2016-06-23,2021-06-25,0
CUST09570,37.0,Female,Mumbai,14.0,1.0,1.0,1.0,718.0,19023.25,69305.1,34.0,10047.14,0.0,625.0,58.0,NO,20.0,1.0,0.0,0.068,2019-08-13,2022-08-06,0
CUST09571,37.0,Male,Delhi,,1.0,0.0,0.0,652.0,85464.3,77310.55,30.0,5150.18,0.0,678.0,35.0,0,29.0,0.0,0.0,,2019-04-10,2022-02-05,0
CUST09572,35.0,Male,Ahmedabad,9.0,2.0,0.0,1.0,786.0,9680.65,36335.63,40.0,12822.02,1.0,573.0,16.0,NO,23.0,0.0,0.0,,2022-07-23,2023-09-13,0
CUST09573,36.0,Female,Kolkata,6.0,2.0,1.0,1.0,720.0,9724.69,51740.24,13.0,13994.22,0.0,179.0,11.0,YES,24.0,0.0,0.0,,2016-05-05,2021-01-06,0
CUST09574,18.0,Female,Kolkata,7.0,2.0,1.0,1.0,615.0,2904.71,50449.81,51.0,18579.16,0.0,282.0,13.0,YES,21.0,0.0,0.0,,2019-12-11,2022-03-24,0
CUST09575,47.0,Male,Chennai,9.0,1.0,1.0,1.0,540.0,192842.86,63929.23,6.0,3365.78,1.0,216.0,5.0,1,0.0,1.0,0.0,0.23,2015-09-01,2022-10-12,0
CUST09576,31.0,Male,Delhi,,1.0,1.0,1.0,617.0,74220.25,10000.0,56.0,,0.0,706.0,9.0,NO,3.0,0.0,0.0,,2015-06-12,2021-04-15,0
CUST09577,21.0,Female,Kolkata,4.0,2.0,1.0,0.0,683.0,35948.59,118587.0,18.0,2061.84,1.0,448.0,42.0,0,4.0,0.0,0.0,,2016-10-25,2023-11-14,0
CUST09578,52.0,Female,Pune,8.0,1.0,0.0,1.0,698.0,,74342.99,26.0,11022.17,0.0,12.0,44.0,0,26.0,0.0,0.0,,2022-05-22,2021-12-07,0
CUST09579,28.0,Female,Delhi,15.0,2.0,1.0,1.0,759.0,78697.54,83083.44,34.0,10420.97,3.0,254.0,13.0,NO,5.0,0.0,0.0,,2015-11-10,2024-05-08,0
CUST09580,38.0,Female,Bangalore,4.0,2.0,0.0,0.0,562.0,77423.68,111573.54,21.0,100.0,2.0,372.0,21.0,NO,0.0,0.0,0.0,,2015-10-28,2022-04-05,1
CUST09581,61.0,Male,Kolkata,12.0,4.0,1.0,0.0,615.0,53405.03,108509.7,28.0,9360.84,3.0,96.0,44.0,YES,6.0,0.0,0.0,,2019-11-23,2021-04-13,1
CUST09582,24.0,Male,Mumbai,13.0,2.0,1.0,1.0,556.0,636.67,51996.76,5.0,7004.25,0.0,69.0,2.0,YES,5.0,0.0,0.0,,2021-08-12,2022-10-03,0
CUST09583,22.0,Male,Chennai,13.0,3.0,1.0,0.0,543.0,23922.36,99178.7,8.0,2074.65,5.0,193.0,7.0,1,12.0,1.0,0.0,0.639,2021-01-22,2024-12-14,1
CUST09584,46.0,Male,Pune,9.0,2.0,1.0,1.0,600.0,9239.75,98767.15,34.0,,0.0,726.0,37.0,0,29.0,0.0,0.0,,2020-03-28,2023-08-23,0
CUST09585,57.0,Female,Pune,11.0,3.0,1.0,1.0,679.0,86873.82,87639.24,55.0,18309.42,2.0,612.0,52.0,NO,13.0,0.0,0.0,,2015-01-29,2023-10-13,1
CUST09586,22.0,Female,Bangalore,2.0,2.0,0.0,0.0,712.0,,117444.83,22.0,10866.98,0.0,479.0,35.0,1,,1.0,0.0,0.553,2019-11-06,2023-04-10,0
CUST09587,,Female,Delhi,8.0,,1.0,1.0,574.0,47851.21,106981.29,73.0,3864.85,3.0,16.0,4.0,YES,20.0,1.0,0.0,0.576,2022-04-26,2021-07-14,0
CUST09588,,Female,Pune,12.0,1.0,0.0,0.0,585.0,34885.94,104094.78,53.0,6343.48,0.0,262.0,33.0,YES,19.0,0.0,0.0,,2018-03-21,2023-11-01,0
CUST09589,18.0,Male,Ahmedabad,15.0,2.0,1.0,0.0,508.0,,129611.24,55.0,100.0,1.0,422.0,0.0,1,22.0,0.0,0.0,,2017-06-30,2023-08-09,0
CUST09590,52.0,Male,Hyderabad,8.0,2.0,0.0,1.0,667.0,254315.18,76146.38,,2598.23,5.0,726.0,4.0,1,7.0,1.0,0.0,0.115,2015-01-16,2021-08-25,0
CUST09591,,Male,Ahmedabad,3.0,1.0,1.0,1.0,591.0,216747.26,77310.76,78.0,16420.84,1.0,551.0,12.0,0,12.0,0.0,0.0,,2023-11-14,2023-01-06,0
CUST09592,38.0,Female,Kolkata,15.0,2.0,1.0,0.0,783.0,7072.25,107768.14,26.0,12584.32,1.0,609.0,25.0,YES,1.0,0.0,0.0,,2015-04-11,2022-12-15,0
CUST09593,58.0,Female,Pune,3.0,3.0,1.0,1.0,683.0,140526.22,67861.85,41.0,10255.33,1.0,74.0,45.0,0,10.0,0.0,0.0,,2019-12-25,2021-09-05,0
CUST09594,57.0,Male,Chennai,10.0,1.0,1.0,1.0,636.0,53612.86,94264.31,71.0,9950.12,4.0,471.0,41.0,1,29.0,0.0,0.0,,2021-01-01,2023-08-03,0
CUST09595,43.0,Male,Ahmedabad,7.0,2.0,1.0,0.0,599.0,118884.18,52595.71,73.0,15083.84,1.0,457.0,,0,26.0,0.0,0.0,,2016-03-24,2024-12-26,0
CUST09596,36.0,Female,Ahmedabad,6.0,2.0,1.0,1.0,530.0,13110.49,10000.0,71.0,9601.72,0.0,66.0,42.0,YES,29.0,1.0,0.0,0.455,2020-04-03,2023-12-11,0
CUST09597,29.0,Female,Pune,,1.0,1.0,1.0,,11350.36,98914.96,68.0,6583.48,0.0,391.0,30.0,1,4.0,1.0,0.0,0.234,2022-04-18,2022-06-22,0
CUST09598,42.0,Male,Ahmedabad,4.0,1.0,0.0,0.0,600.0,177134.81,13052.79,63.0,7542.32,1.0,194.0,50.0,NO,20.0,0.0,0.0,,2020-01-31,2022-12-08,0
CUST09599,49.0,Female,Ahmedabad,5.0,3.0,1.0,1.0,594.0,182481.15,47035.35,75.0,6691.35,0.0,88.0,37.0,0,6.0,1.0,0.0,0.624,2021-10-15,2023-06-29,1
CUST09600,38.0,Male,Mumbai,14.0,3.0,1.0,0.0,570.0,50175.6,107800.47,68.0,6625.54,0.0,715.0,21.0,0,22.0,1.0,0.0,0.492,2022-05-07,2024-12-05,1
CUST09601,18.0,Female,Mumbai,2.0,3.0,0.0,1.0,680.0,163314.83,108270.5,55.0,16482.41,1.0,375.0,27.0,YES,21.0,1.0,1.0,0.583,2017-06-26,2024-01-10,1
CUST09602,58.0,Male,Hyderabad,13.0,1.0,1.0,0.0,691.0,88079.36,122010.88,,2715.69,0.0,596.0,54.0,NO,23.0,1.0,0.0,0.504,2017-08-31,2024-06-17,0
CUST09603,44.0,Female,Kolkata,14.0,1.0,0.0,1.0,613.0,16366.33,10000.0,6.0,5474.75,0.0,80.0,9.0,0,7.0,0.0,0.0,,2017-01-27,2024-08-10,0
CUST09604,37.0,Male,Ahmedabad,5.0,3.0,1.0,1.0,805.0,31913.44,86840.54,53.0,100.0,1.0,331.0,19.0,NO,7.0,1.0,0.0,0.117,2018-12-04,2024-10-02,0
CUST09605,53.0,Female,Delhi,12.0,3.0,0.0,1.0,,11700.22,64692.59,12.0,13054.68,2.0,264.0,46.0,1,10.0,0.0,0.0,,2019-12-16,2021-11-05,0
CUST09606,62.0,Male,Delhi,7.0,2.0,1.0,0.0,655.0,118959.45,114528.64,1.0,9712.58,0.0,517.0,11.0,YES,15.0,0.0,0.0,,2016-07-29,2021-02-03,0
CUST09607,18.0,Male,Mumbai,,1.0,1.0,1.0,633.0,337324.91,,29.0,16692.15,0.0,433.0,17.0,0,4.0,0.0,0.0,,2017-05-27,2021-02-13,0
CUST09608,48.0,Female,Ahmedabad,15.0,2.0,0.0,1.0,606.0,63239.34,22643.4,72.0,4801.71,0.0,340.0,36.0,NO,10.0,0.0,0.0,,2017-05-02,2024-10-06,0
CUST09609,23.0,Female,Mumbai,13.0,2.0,1.0,0.0,594.0,85337.56,75635.31,51.0,,2.0,436.0,36.0,YES,21.0,0.0,0.0,,2017-12-18,2021-11-06,0
CUST09610,48.0,Male,,15.0,2.0,1.0,1.0,,109662.84,108305.29,58.0,2175.94,0.0,363.0,8.0,NO,22.0,1.0,0.0,0.123,2016-04-08,2024-02-03,0
CUST09611,44.0,Male,Hyderabad,12.0,2.0,1.0,0.0,632.0,20314.94,61480.07,30.0,10278.38,0.0,591.0,26.0,NO,18.0,0.0,0.0,,2016-01-27,2024-03-01,0
CUST09612,50.0,Male,Pune,10.0,2.0,0.0,1.0,619.0,32758.0,144827.79,64.0,6249.21,3.0,622.0,53.0,0,19.0,0.0,0.0,,2015-07-05,2023-02-15,1
CUST09613,36.0,Female,Mumbai,8.0,2.0,0.0,1.0,546.0,42525.98,58941.22,51.0,9500.56,0.0,490.0,43.0,NO,26.0,1.0,0.0,0.34,2017-10-19,2024-11-17,0
CUST09614,18.0,Female,Delhi,2.0,1.0,0.0,1.0,521.0,72228.18,62991.93,4.0,5879.52,2.0,416.0,43.0,NO,28.0,0.0,0.0,,2023-05-07,2023-01-18,0
CUST09615,36.0,Male,Bangalore,7.0,1.0,0.0,0.0,627.0,152032.74,32067.7,72.0,15194.57,0.0,141.0,16.0,1,20.0,0.0,0.0,,2017-11-21,2022-11-15,0
CUST09616,,Female,Chennai,11.0,2.0,1.0,1.0,618.0,23464.21,81156.83,61.0,14324.98,0.0,427.0,1.0,YES,12.0,1.0,0.0,0.376,2019-10-06,2025-02-01,0
CUST09617,55.0,Female,Delhi,2.0,,1.0,1.0,634.0,50924.53,10000.0,34.0,8430.43,0.0,78.0,0.0,0,20.0,1.0,0.0,0.435,2018-10-29,2022-05-28,0
CUST09618,,Female,Hyderabad,1.0,3.0,1.0,1.0,641.0,111395.91,65089.43,59.0,13266.32,1.0,393.0,41.0,YES,18.0,1.0,0.0,0.052,2016-10-21,2021-10-09,1
CUST09619,55.0,Male,Pune,4.0,2.0,0.0,0.0,608.0,7315.29,125758.78,33.0,,0.0,662.0,44.0,NO,13.0,0.0,0.0,,2023-02-07,2021-03-10,0
CUST09620,34.0,Female,Hyderabad,13.0,3.0,1.0,1.0,633.0,57541.79,19129.35,40.0,7771.11,0.0,18.0,14.0,NO,2.0,1.0,0.0,0.302,2021-05-27,2021-07-18,1
CUST09621,47.0,Male,Mumbai,,1.0,0.0,0.0,582.0,12474.29,10267.89,73.0,100.0,4.0,154.0,11.0,NO,14.0,1.0,1.0,0.156,2017-02-02,2022-11-23,1
CUST09622,35.0,Male,Ahmedabad,12.0,1.0,0.0,0.0,772.0,61974.42,119648.93,40.0,10534.91,0.0,369.0,17.0,YES,25.0,0.0,0.0,,2018-03-18,2021-03-17,1
CUST09623,44.0,Male,Kolkata,4.0,1.0,1.0,1.0,586.0,116820.34,125068.11,47.0,8114.38,1.0,452.0,23.0,NO,17.0,1.0,0.0,0.255,2017-08-06,2022-05-01,1
CUST09624,,Female,Bangalore,,2.0,0.0,1.0,620.0,21634.27,20772.5,46.0,12400.96,1.0,540.0,32.0,1,16.0,0.0,0.0,,2022-02-23,2024-03-04,0
CUST09625,26.0,Female,Hyderabad,14.0,1.0,1.0,0.0,592.0,151491.92,144309.84,2.0,11571.15,0.0,587.0,42.0,YES,23.0,1.0,0.0,0.205,2016-07-04,2022-12-08,1
CUST09626,33.0,Female,Ahmedabad,2.0,1.0,0.0,1.0,591.0,32613.9,92298.07,39.0,4256.31,0.0,209.0,55.0,YES,17.0,0.0,0.0,,2016-04-13,2022-12-23,0
CUST09627,44.0,Female,Mumbai,,1.0,1.0,1.0,652.0,16935.24,116949.75,21.0,7039.21,0.0,456.0,57.0,NO,23.0,0.0,0.0,,2022-07-12,2022-09-26,1
CUST09628,73.0,Male,Ahmedabad,14.0,2.0,1.0,0.0,642.0,50087.46,43325.21,,5609.84,0.0,653.0,47.0,0,15.0,1.0,0.0,0.178,2023-12-25,2023-04-28,0
CUST09629,31.0,Female,Delhi,3.0,2.0,1.0,1.0,613.0,167046.35,134562.36,42.0,13223.5,0.0,119.0,35.0,1,28.0,1.0,0.0,0.251,2019-09-24,2021-09-05,0
CUST09630,69.0,Male,Bangalore,5.0,,0.0,1.0,627.0,5713.93,64279.35,46.0,15867.05,1.0,562.0,30.0,0,0.0,1.0,1.0,0.112,2020-02-20,2021-07-23,1
CUST09631,68.0,Male,Pune,1.0,1.0,0.0,1.0,592.0,31748.76,62518.6,17.0,11992.54,4.0,274.0,19.0,NO,1.0,0.0,0.0,,2023-10-20,2021-07-12,0
CUST09632,41.0,Male,Hyderabad,1.0,3.0,1.0,1.0,682.0,84712.07,,33.0,17927.93,0.0,419.0,37.0,NO,28.0,0.0,0.0,,2019-11-25,2021-08-21,1
CUST09633,38.0,Female,Bangalore,0.0,1.0,1.0,1.0,814.0,35401.15,,75.0,10619.52,2.0,270.0,27.0,1,14.0,0.0,0.0,,2017-03-04,2025-02-09,0
CUST09634,33.0,Male,Mumbai,8.0,1.0,1.0,1.0,580.0,5876.57,14171.75,42.0,3127.27,3.0,594.0,10.0,YES,0.0,1.0,0.0,0.128,2017-01-18,2022-12-17,0
CUST09635,41.0,Male,Mumbai,2.0,1.0,1.0,1.0,682.0,32277.24,80270.7,8.0,1061.87,0.0,434.0,26.0,0,15.0,0.0,0.0,,2016-05-10,2021-09-13,0
CUST09636,,Male,Chennai,1.0,1.0,0.0,1.0,654.0,137611.41,62270.28,4.0,3400.44,0.0,708.0,7.0,NO,23.0,1.0,0.0,0.434,2016-01-31,2023-08-12,0
CUST09637,41.0,Male,Mumbai,3.0,1.0,0.0,1.0,703.0,275455.41,44283.55,11.0,5732.33,0.0,70.0,12.0,1,17.0,1.0,0.0,0.137,2016-10-17,2021-09-29,0
CUST09638,61.0,Female,Kolkata,15.0,2.0,0.0,1.0,706.0,3247.36,124621.09,21.0,4612.93,0.0,619.0,20.0,0,20.0,0.0,0.0,,2022-08-07,2021-04-20,0
CUST09639,34.0,Female,Ahmedabad,5.0,4.0,1.0,1.0,666.0,67384.47,170693.07,4.0,8271.72,0.0,162.0,2.0,1,11.0,0.0,0.0,,2020-02-26,2023-04-07,0
CUST09640,39.0,Female,Hyderabad,0.0,1.0,1.0,1.0,,8901.65,38234.99,13.0,7096.75,1.0,633.0,53.0,0,11.0,1.0,0.0,0.276,2020-08-19,2024-05-16,0
CUST09641,20.0,Female,Kolkata,8.0,2.0,1.0,1.0,615.0,91253.94,82897.64,31.0,8373.34,,665.0,36.0,YES,18.0,0.0,0.0,,2015-05-27,2021-05-16,0
CUST09642,47.0,Male,Ahmedabad,8.0,3.0,1.0,0.0,589.0,633.88,59062.42,53.0,20207.85,0.0,225.0,51.0,YES,18.0,0.0,0.0,,2017-08-07,2022-08-30,0
CUST09643,45.0,Female,Delhi,7.0,1.0,1.0,1.0,642.0,1188.11,166535.98,4.0,12379.69,0.0,1.0,48.0,1,0.0,0.0,0.0,,2016-02-27,2024-01-29,0
CUST09644,43.0,Female,Delhi,5.0,1.0,1.0,0.0,547.0,120003.58,94669.39,16.0,9347.73,0.0,58.0,,0,4.0,0.0,0.0,,2015-12-01,2022-10-15,0
CUST09645,39.0,Male,Mumbai,3.0,1.0,1.0,1.0,602.0,,,49.0,13309.29,0.0,217.0,6.0,0,18.0,1.0,0.0,0.549,2020-09-17,2024-09-01,0
CUST09646,38.0,Female,Chennai,1.0,3.0,0.0,1.0,739.0,29128.39,122273.3,42.0,3965.91,1.0,176.0,14.0,NO,21.0,1.0,0.0,0.402,2016-01-17,2023-12-05,0
CUST09647,49.0,Male,Ahmedabad,15.0,1.0,1.0,1.0,658.0,253683.89,,56.0,3752.38,0.0,401.0,4.0,0,25.0,0.0,0.0,,2022-08-05,2024-12-20,0
CUST09648,42.0,M,Hyderabad,,1.0,1.0,0.0,,337305.34,67544.67,68.0,12581.42,0.0,439.0,,YES,6.0,0.0,0.0,,2017-01-17,2021-12-26,1
CUST09649,46.0,Female,Ahmedabad,,2.0,1.0,1.0,768.0,14081.99,,39.0,7997.86,0.0,475.0,33.0,NO,29.0,0.0,0.0,,2019-03-24,2025-03-16,0
CUST09650,45.0,Male,Ahmedabad,11.0,2.0,1.0,1.0,636.0,,106115.54,45.0,8613.44,0.0,37.0,18.0,NO,7.0,0.0,0.0,,2017-03-02,2024-11-24,0
CUST09651,,m,Pune,,1.0,0.0,1.0,667.0,65523.84,,48.0,2285.77,1.0,506.0,32.0,NO,24.0,0.0,0.0,,2020-05-02,2024-10-17,0
CUST09652,51.0,Male,Pune,3.0,2.0,0.0,1.0,626.0,48173.99,46031.55,63.0,5630.72,2.0,192.0,2.0,1,26.0,1.0,0.0,0.576,2021-11-23,2023-10-27,0
CUST09653,45.0,Male,Chennai,2.0,2.0,1.0,1.0,585.0,206902.18,59413.87,23.0,5952.45,1.0,404.0,45.0,1,4.0,0.0,0.0,,2020-08-10,2022-04-17,0
CUST09654,62.0,Male,Kolkata,14.0,2.0,1.0,0.0,574.0,112204.93,121368.74,45.0,5595.1,1.0,674.0,4.0,YES,21.0,1.0,0.0,0.531,2020-12-03,2022-02-05,0
CUST09655,47.0,Female,Pune,5.0,,1.0,1.0,717.0,115692.7,133937.9,2.0,,0.0,330.0,18.0,NO,17.0,1.0,0.0,0.428,2019-07-18,2023-10-21,0
CUST09656,59.0,Male,Hyderabad,14.0,2.0,0.0,0.0,667.0,25129.69,161069.13,3.0,18604.49,,184.0,41.0,1,29.0,1.0,0.0,0.375,2018-12-24,2021-10-15,0
CUST09657,50.0,Male,Kolkata,14.0,1.0,0.0,1.0,798.0,,,21.0,13691.53,0.0,34.0,1.0,NO,1.0,0.0,0.0,,2022-06-17,2023-01-04,0
CUST09658,18.0,Female,Kolkata,0.0,4.0,1.0,1.0,728.0,53464.46,80608.26,8.0,8482.66,0.0,23.0,5.0,0,1.0,1.0,0.0,0.138,2021-04-28,2021-04-18,0
CUST09659,59.0,Female,,1.0,1.0,0.0,0.0,592.0,28409.75,58991.93,4.0,5063.77,0.0,460.0,57.0,0,23.0,0.0,0.0,,2018-03-18,2021-06-05,1
CUST09660,44.0,Male,Delhi,6.0,1.0,0.0,1.0,717.0,7969.52,67706.17,36.0,2826.91,1.0,683.0,38.0,NO,14.0,0.0,0.0,,2015-12-21,2022-11-20,0
CUST09661,41.0,Male,Bangalore,10.0,1.0,1.0,0.0,626.0,10806.88,112195.15,56.0,9708.1,0.0,288.0,13.0,YES,28.0,1.0,0.0,0.218,2020-11-10,2024-03-27,0
CUST09662,46.0,Male,Pune,2.0,3.0,0.0,1.0,747.0,15941.58,,73.0,14368.88,1.0,58.0,3.0,NO,,1.0,0.0,0.639,2019-02-03,2023-09-12,1
CUST09663,38.0,Female,Ahmedabad,13.0,2.0,0.0,0.0,611.0,18217.65,127634.31,72.0,11890.41,0.0,477.0,19.0,NO,9.0,0.0,0.0,,2023-02-22,2022-04-19,1
CUST09664,45.0,Female,Hyderabad,12.0,1.0,0.0,1.0,566.0,22193.39,54348.06,78.0,8509.53,0.0,702.0,0.0,1,27.0,1.0,0.0,0.059,2019-09-04,2021-02-03,0
CUST09665,34.0,Female,Chennai,15.0,3.0,1.0,1.0,,23599.1,104656.65,53.0,11339.69,1.0,372.0,,NO,13.0,0.0,0.0,,2023-08-02,2022-12-10,1
CUST09666,59.0,Male,Chennai,0.0,3.0,0.0,1.0,590.0,48662.78,57289.74,67.0,7905.34,0.0,377.0,28.0,NO,6.0,1.0,0.0,0.489,2016-09-30,2021-01-31,0
CUST09667,41.0,Female,Ahmedabad,1.0,1.0,1.0,1.0,,56998.34,10000.0,52.0,6611.45,2.0,423.0,38.0,0,16.0,1.0,0.0,0.238,2019-03-28,2021-01-13,0
CUST09668,37.0,Female,Hyderabad,9.0,2.0,1.0,0.0,604.0,,34141.26,10.0,2931.67,0.0,441.0,59.0,1,1.0,1.0,0.0,0.51,2018-12-12,2022-03-18,1
CUST09669,30.0,Female,Delhi,9.0,3.0,1.0,0.0,719.0,190267.85,79965.19,53.0,6353.39,0.0,469.0,44.0,NO,28.0,0.0,0.0,,2022-04-23,2025-02-08,1
CUST09670,45.0,Male,Kolkata,15.0,1.0,1.0,1.0,,64440.75,151859.91,18.0,9517.67,3.0,529.0,51.0,NO,5.0,0.0,0.0,,2020-09-11,2024-09-01,1
CUST09671,44.0,Male,Mumbai,13.0,1.0,1.0,1.0,544.0,123896.38,56616.5,38.0,5916.36,0.0,419.0,52.0,0,23.0,0.0,0.0,,2018-04-08,2024-11-17,0
