customer_id,age,gender,geography,tenure_years,num_products,has_credit_card,is_active_member,credit_score,account_balance,estimated_salary,num_transactions_6m,avg_transaction_amount,num_complaints,last_interaction_days_ago,mobile_app_logins_monthly,net_banking_active,branch_visits_year,has_loan,loan_default_history,emi_to_income_ratio,joining_date,last_transaction_date,churn,balance_salary_ratio,products_per_tenure,digital_engagement_score,customer_value,revenue_at_risk,age_tenure_ratio,zero_balance_flag,single_product_flag,credit_engagement_mismatch,complaint_risk_score,low_digital_activity,financial_stress_flag,wealth_tier,age_group,churn_risk_score,priority_score,high_value_customer,high_churn_risk,churn_probability,recoverable_revenue,customer_lifetime_value,risk_tier,recommended_action,recommendation_reason,expected_impact
Cust06893,26.0,Male,Chennai,8.0,1.0,1.0,0.0,672.0,129114.9,75245.06,79.0,10303.1,0.0,13.0,56.0,1.0,10.0,0.0,0.0,0.349,2015-09-16,2024-02-03,0.0,1.7159024671856573,0.1111111111111111,46.12,0.0562,3386.31,2.888888888888889,0,1,0,0.0,0,0,Mid,Young,40.0,0.000315,0,0,0.3977,471.36,128510.65,Medium Risk,Loyalty Rewards / Cashback Activation Offer,Inactive customers are more likely to churn,High
Cust06894,48.0,Male,Delhi,3.0,2.0,0.0,0.0,726.0,38396.2,33331.87,40.0,10689.51,0.0,117.0,4.0,1.0,9.0,1.0,0.0,0.264,2015-10-11,2023-01-06,0.0,1.1519020114379588,0.5,25.08,0.0822,1808.15,12.0,0,0,1,0.0,0,0,Low,Senior,35.0,0.000134,0,0,0.216,136.7,131426.01,Low Risk,Loyalty Rewards / Cashback Activation Offer,Inactive customers are more likely to churn,High
Cust06895,33.0,Male,Ahmedabad,12.0,4.0,1.0,0.0,657.0,14591.19,44826.27,44.0,8630.77,1.0,27.0,29.0,1.0,9.0,0.0,0.0,0.349,2016-07-18,2022-07-31,0.0,0.3254980729364068,0.3076923076923077,45.58,0.1703,2157.44,2.5384615384615383,0,0,0,2.7,0,0,Low,Mid-Career,25.0,0.000547,0,0,0.3581,270.4,108006.98,Medium Risk,Loyalty Rewards / Cashback Activation Offer,Inactive customers are more likely to churn,High
Cust06896,35.0,Female,,13.0,1.0,1.0,1.0,758.0,120961.46,27343.7,39.0,100.0,0.0,362.0,49.0,1.0,21.0,0.0,0.0,0.349,2021-04-19,2022-03-23,0.0,4.423579706487912,0.0714285714285714,80.98,0.0614,2929.6,2.5,0,1,0,0.0,0,0,Low,Mid-Career,15.0,0.000176,0,0,0.2347,240.65,5828.84,Low Risk,Cross-Sell Credit Card or Investment Product,Single-product customers churn significantly more,Medium
Cust06897,33.0,Female,Pune,3.0,1.0,0.0,0.0,778.0,367969.15,150340.68,44.0,6184.27,1.0,439.0,1.0,1.0,15.0,1.0,0.0,0.099,2019-03-25,2023-07-29,1.0,2.44755246848379,0.25,25.02,0.0579,8422.59,8.25,0,1,1,43.9,0,0,Premium,Mid-Career,50.0,0.001636,0,0,0.8061,2376.31,86250.31,Critical,Loyalty Rewards / Cashback Activation Offer,Inactive customers are more likely to churn,High
Cust06898,27.0,Female,Bangalore,12.0,1.0,1.0,1.0,714.0,26166.51,62019.23,69.0,152.36,0.0,658.0,2.0,0.0,9.0,0.0,0.0,0.349,2020-01-06,2023-08-26,0.0,0.4219028210633852,0.0769230769230769,55.04,0.0583,1172.93,2.076923076923077,0,1,0,0.0,1,0,Mid,Young,25.0,1.7e-05,0,0,0.0612,25.12,3613.32,Low Risk,Cross-Sell Credit Card or Investment Product,Single-product customers churn significantly more,Medium
Cust06899,41.0,Female,Ahmedabad,4.0,3.0,1.0,0.0,748.0,198024.78,75245.06,4.0,10268.66,5.0,486.0,0.0,0.0,18.0,1.0,0.0,0.518,2023-09-12,2024-03-02,0.0,2.6316963306783108,0.6,20.0,0.1272,5564.16,8.2,0,0,1,243.0,1,1,Mid,Mid-Career,70.0,0.000581,0,1,0.1972,384.04,132164.66,Low Risk,Loyalty Rewards / Cashback Activation Offer,Inactive customers are more likely to churn,High
Cust06900,23.0,Male,Ahmedabad,8.0,2.0,1.0,0.0,571.0,10716.41,63507.69,74.0,3574.35,3.0,225.0,17.0,1.0,15.0,1.0,0.0,0.291,2020-06-16,2022-01-31,0.0,0.1687392701691689,0.2222222222222222,45.34,0.0895,1304.1,2.555555555555556,0,0,0,67.5,0,0,Mid,Young,35.0,0.000172,0,0,0.3546,161.85,45213.69,Medium Risk,Loyalty Rewards / Cashback Activation Offer,Inactive customers are more likely to churn,High
Cust06901,54.0,Male,Delhi,8.0,2.0,1.0,1.0,558.0,243268.84,108962.24,7.0,100.0,0.0,561.0,6.0,1.0,10.0,1.0,1.0,0.376,2017-12-15,2023-02-14,0.0,2.2325771517073094,0.2222222222222222,80.12,0.0976,6102.23,6.0,0,0,0,0.0,0,0,High,Senior,0.0,0.000417,0,0,0.1684,359.67,10498.07,Low Risk,Standard Retention Email Campaign,Low-risk customer requiring periodic engagement,Low
Cust06902,43.0,Male,Chennai,8.0,1.0,1.0,1.0,691.0,109425.73,101550.62,69.0,11558.1,2.0,466.0,45.0,0.0,15.0,0.0,0.0,0.349,2021-11-01,2022-06-22,0.0,1.077538004809771,0.1111111111111111,55.9,0.0565,3110.3,4.777777777777778,0,1,0,93.2,0,0,High,Mid-Career,15.0,0.000163,0,0,0.2227,242.43,142979.97,Low Risk,Cross-Sell Credit Card or Investment Product,Single-product customers churn significantly more,Medium
Cust06903,47.0,Male,Delhi,15.0,3.0,0.0,1.0,543.0,34044.8,51992.84,52.0,1663.2,0.0,190.0,53.0,0.0,15.0,0.0,0.0,0.349,2019-09-22,2023-05-25,1.0,0.6547852591768565,0.1875,36.06,0.1377,2105.5,2.9375,0,0,0,0.0,0,0,Mid,Senior,0.0,0.000797,0,0,0.6605,486.74,23979.74,High Risk,Digital Re-engagement Campaign,Low digital activity indicates disengagement,Medium
Cust06904,36.0,Female,Kolkata,15.0,1.0,1.0,1.0,627.0,29065.11,59016.55,34.0,8673.23,0.0,725.0,55.0,1.0,22.0,1.0,0.0,0.34,2018-05-02,2025-01-07,0.0,0.4924824903778622,0.0625,81.1,0.0632,1304.1,2.25,0,1,0,0.0,0,0,Mid,Mid-Career,15.0,4.4e-05,0,0,0.1273,58.1,105950.71,Low Risk,Cross-Sell Credit Card or Investment Product,Single-product customers churn significantly more,Medium
Cust06905,37.0,Male,Chennai,11.0,1.0,1.0,1.0,712.0,82499.18,16781.18,28.0,4315.36,0.0,109.0,29.0,1.0,26.0,0.0,0.0,0.349,2020-05-04,2022-04-12,0.0,4.915879820142555,0.0833333333333333,80.58,0.0572,2160.26,3.083333333333333,0,1,0,0.0,0,0,Low,Mid-Career,15.0,0.000171,0,0,0.3319,250.95,55259.3,Medium Risk,Cross-Sell Credit Card or Investment Product,Single-product customers churn significantly more,Medium
Cust06906,46.0,Female,Hyderabad,8.0,2.0,0.0,1.0,763.0,72015.11,80548.93,5.0,12339.53,1.0,160.0,33.0,1.0,26.0,1.0,0.0,0.362,2022-09-15,2022-04-01,0.0,0.8940431109002827,0.2222222222222222,60.66,0.0923,2685.89,5.111111111111111,0,0,0,16.0,0,0,Mid,Senior,0.0,0.00014,0,0,0.1358,127.66,152234.81,Low Risk,Standard Retention Email Campaign,Low-risk customer requiring periodic engagement,Low
Cust06907,27.0,Female,Pune,0.0,2.0,1.0,1.0,630.0,201002.0,126292.7,15.0,12130.99,0.0,481.0,35.0,1.0,2.0,0.0,0.0,0.349,2021-02-01,2025-03-27,0.0,1.591544154617372,2.0,80.7,0.0855,5446.52,27.0,0,0,0,0.0,0,0,High,Young,10.0,0.000293,0,0,0.151,287.85,153601.94,Low Risk,Standard Retention Email Campaign,Low-risk customer requiring periodic engagement,Low
Cust06908,37.0,Male,Bangalore,14.0,2.0,0.0,1.0,650.0,116277.9,51728.91,40.0,9189.7,0.0,572.0,42.0,1.0,6.0,0.0,0.0,0.349,2018-05-24,2023-03-14,0.0,2.247788561781762,0.1333333333333333,60.84,0.1015,3424.37,2.466666666666667,0,0,0,0.0,0,0,Mid,Mid-Career,0.0,0.000169,0,0,0.1167,139.87,115764.74,Low Risk,Standard Retention Email Campaign,Low-risk customer requiring periodic engagement,Low
Cust06909,31.0,Female,Delhi,5.0,2.0,0.0,1.0,676.0,62185.78,100432.52,48.0,8073.02,0.0,592.0,4.0,0.0,21.0,0.0,0.0,0.349,2023-05-09,2023-12-07,0.0,0.6191735587879424,0.3333333333333333,35.08,0.0879,2526.18,5.166666666666667,0,0,0,0.0,1,0,High,Mid-Career,10.0,0.000269,0,0,0.2914,257.65,100741.81,Low Risk,Digital Re-engagement Campaign,Low digital activity indicates disengagement,Medium
Cust06910,30.0,Female,Pune,2.0,3.0,0.0,1.0,564.0,210006.18,51715.48,28.0,5796.14,0.0,713.0,40.0,1.0,20.0,1.0,0.0,0.597,2021-02-26,2024-11-08,0.0,4.060720683232888,1.0,60.8,0.1236,5664.95,10.0,0,0,0,0.0,0,1,Mid,Young,25.0,0.000735,0,0,0.2524,500.44,78853.87,Low Risk,Flexible EMI / Loan Restructuring Offer,Customer shows financial stress indicators,Medium
Cust06911,18.0,Female,Pune,15.0,1.0,0.0,1.0,636.0,71862.44,31174.04,28.0,1975.22,1.0,105.0,20.0,1.0,25.0,0.0,0.0,0.349,2020-09-11,2022-12-07,0.0,2.3051274352815585,0.0625,60.4,0.0632,1981.7,1.125,0,1,0,10.5,0,0,Low,Young,15.0,6e-05,0,0,0.1158,80.32,26858.51,Low Risk,Cross-Sell Credit Card or Investment Product,Single-product customers churn significantly more,Medium
Cust06912,59.0,Male,Hyderabad,3.0,2.0,0.0,1.0,649.0,151601.69,102211.19,79.0,5059.21,0.0,363.0,49.0,0.0,14.0,0.0,0.0,0.349,2022-12-27,2024-04-14,1.0,1.4832055745992725,0.5,35.98,0.0875,4291.47,14.75,0,0,0,0.0,0,0,High,Senior,10.0,0.001127,0,0,0.7212,1083.25,67258.57,High Risk,Digital Re-engagement Campaign,Low digital activity indicates disengagement,Medium
Cust06913,33.0,Male,Kolkata,7.0,1.0,1.0,1.0,648.0,147079.24,168905.98,35.0,10391.95,0.0,155.0,22.0,1.0,14.0,0.0,0.0,0.349,2023-02-25,2021-07-12,0.0,0.8707706454759891,0.125,80.44,0.0582,4121.13,4.125,0,1,0,0.0,0,0,Premium,Mid-Career,15.0,0.00018,0,0,0.1805,260.35,130115.78,Low Risk,Cross-Sell Credit Card or Investment Product,Single-product customers churn significantly more,Medium
Cust06914,57.0,Female,Delhi,14.0,1.0,1.0,0.0,657.0,201257.18,96736.94,64.0,17773.01,0.0,11.0,59.0,1.0,10.0,1.0,0.0,0.172,2017-07-27,2024-03-07,1.0,2.080436899938121,0.0666666666666666,46.18,0.0684,4989.82,3.8,0,1,0,0.0,0,0,Mid,Senior,50.0,0.00113,0,0,0.7959,1389.99,220313.84,High Risk,Loyalty Rewards / Cashback Activation Offer,Inactive customers are more likely to churn,High
Cust06915,56.0,Male,Hyderabad,3.0,1.0,0.0,0.0,583.0,5599.64,58445.75,68.0,10854.62,0.0,288.0,34.0,1.0,19.0,0.0,0.0,0.349,2021-08-06,2022-04-15,0.0,0.0958075513180801,0.25,25.68,0.0446,854.32,14.0,0,1,0,0.0,0,0,Mid,Senior,50.0,8.7e-05,0,0,0.5477,163.77,131423.43,Medium Risk,Loyalty Rewards / Cashback Activation Offer,Inactive customers are more likely to churn,High
Cust06916,42.0,Female,Mumbai,7.0,3.0,1.0,0.0,592.0,70130.93,61025.36,27.0,11575.05,0.0,200.0,0.0,1.0,5.0,1.0,0.0,0.232,2022-10-23,2021-07-10,0.0,1.1491907759204385,0.375,45.0,0.1276,2962.47,5.25,0,0,0,0.0,0,0,Mid,Mid-Career,25.0,0.000576,0,0,0.3665,380.01,144004.53,Medium Risk,Loyalty Rewards / Cashback Activation Offer,Inactive customers are more likely to churn,High
Cust06917,28.0,Male,Mumbai,8.0,4.0,1.0,1.0,590.0,50548.0,151367.42,45.0,7460.92,0.0,6.0,42.0,1.0,9.0,1.0,0.0,0.219,2016-12-09,2021-09-25,0.0,0.3339401970371362,0.4444444444444444,80.84,0.1687,3291.04,3.111111111111111,0,0,0,0.0,0,0,Premium,Young,0.0,0.000266,0,0,0.1153,132.81,95047.48,Low Risk,Standard Retention Email Campaign,Low-risk customer requiring periodic engagement,Low
Cust06918,75.0,Female,Mumbai,8.0,1.0,1.0,1.0,520.0,53952.69,87279.2,10.0,8073.02,2.0,3.0,58.0,1.0,15.0,0.0,0.0,0.349,2019-05-19,2022-02-03,0.0,0.6181549767301175,0.1111111111111111,81.16,0.0543,1908.9,8.333333333333334,0,1,0,0.6,0,0,Mid,Retired,25.0,8e-05,0,0,0.1844,123.2,99494.82,Low Risk,Cross-Sell Credit Card or Investment Product,Single-product customers churn significantly more,Medium
Cust06919,65.0,Male,Mumbai,5.0,2.0,0.0,0.0,677.0,49281.65,44363.36,40.0,8073.02,4.0,119.0,34.0,1.0,17.0,0.0,0.0,0.349,2023-08-30,2021-01-29,1.0,1.1108387453352195,0.3333333333333333,25.68,0.0858,2043.82,10.833333333333334,0,0,0,47.6,0,0,Low,Retired,45.0,0.000652,0,0,0.8932,638.94,100354.69,Critical,Loyalty Rewards / Cashback Activation Offer,Inactive customers are more likely to churn,High
Cust06920,42.0,Female,Hyderabad,0.0,1.0,1.0,1.0,722.0,145349.78,72511.0,47.0,4390.56,0.0,359.0,18.0,1.0,25.0,0.0,0.0,0.349,2020-07-09,2021-12-12,1.0,2.004492773609885,1.0,80.36,0.0443,3640.95,42.0,0,1,0,0.0,0,0,Mid,Mid-Career,25.0,0.000411,0,0,0.6124,780.4,58047.21,High Risk,Cross-Sell Credit Card or Investment Product,Single-product customers churn significantly more,Medium
Cust06921,45.0,Female,Kolkata,12.0,1.0,0.0,1.0,714.0,30668.85,83605.62,77.0,11518.34,2.0,684.0,53.0,1.0,7.0,0.0,0.0,0.349,2017-07-19,2025-03-29,0.0,0.3668232252422116,0.0769230769230769,61.06,0.0597,1462.98,3.4615384615384617,0,1,0,136.8,0,0,Mid,Mid-Career,15.0,1.4e-05,0,0,0.0393,20.12,140140.15,Low Risk,Cross-Sell Credit Card or Investment Product,Single-product customers churn significantly more,Medium
Cust06922,34.0,Female,Delhi,9.0,1.0,0.0,0.0,629.0,49703.5,93768.55,53.0,11608.0,0.0,515.0,57.0,0.0,13.0,1.0,0.0,0.325,2023-06-07,2024-12-10,0.0,0.5300601314605861,0.1,1.14,0.056,1885.22,3.4,0,1,0,0.0,0,0,Mid,Mid-Career,40.0,0.00019,0,0,0.4329,285.64,141787.11,Medium Risk,Loyalty Rewards / Cashback Activation Offer,Inactive customers are more likely to churn,High
Cust06923,48.0,Male,Chennai,1.0,1.0,1.0,0.0,585.0,17919.77,135481.55,66.0,5283.26,1.0,474.0,29.0,1.0,15.0,1.0,1.0,0.54,2019-01-15,2022-02-01,1.0,0.1322662586436408,0.5,45.58,0.0441,1353.15,24.0,0,1,0,47.4,0,1,High,Senior,65.0,0.000229,0,1,0.9233,437.28,64936.71,Critical,Loyalty Rewards / Cashback Activation Offer,Inactive customers are more likely to churn,High
Cust06924,33.0,Male,Bangalore,6.0,1.0,1.0,1.0,710.0,23197.88,126035.94,50.0,1458.15,0.0,415.0,41.0,0.0,4.0,0.0,0.0,0.349,2021-10-24,2025-02-05,0.0,0.1840561981273109,0.1428571428571428,55.82,0.0513,1382.68,4.714285714285714,0,1,0,0.0,0,0,High,Mid-Career,15.0,8e-05,0,0,0.272,131.63,19193.74,Low Risk,Cross-Sell Credit Card or Investment Product,Single-product customers churn significantly more,Medium
Cust06925,18.0,Male,Hyderabad,9.0,2.0,0.0,1.0,701.0,86403.68,82929.55,43.0,7645.02,1.0,91.0,5.0,1.0,23.0,1.0,0.0,0.068,2017-07-22,2024-03-17,0.0,1.0418799827084229,0.2,60.1,0.0941,2936.24,1.8,0,0,0,9.1,0,0,Mid,Young,0.0,0.000188,0,0,0.1634,167.92,96332.35,Low Risk,Standard Retention Email Campaign,Low-risk customer requiring periodic engagement,Low
Cust06926,42.0,Female,Bangalore,6.0,1.0,1.0,1.0,667.0,9948.6,73340.19,41.0,5827.74,1.0,48.0,41.0,1.0,3.0,1.0,0.0,0.586,2017-05-14,2023-02-03,0.0,0.1356481944184434,0.1428571428571428,80.82,0.0494,950.61,6.0,0,1,0,4.8,0,1,Mid,Mid-Career,30.0,2.2e-05,0,0,0.1115,37.1,71231.34,Low Risk,Cross-Sell Credit Card or Investment Product,Single-product customers churn significantly more,Medium
Cust06927,42.0,Male,Ahmedabad,2.0,2.0,0.0,1.0,790.0,16642.84,90839.43,41.0,12703.07,0.0,678.0,53.0,0.0,15.0,0.0,0.0,0.349,2018-06-13,2021-03-10,0.0,0.1832096127242022,0.6666666666666666,36.06,0.082,1623.25,14.0,0,0,0,0.0,0,0,Mid,Mid-Career,10.0,6.7e-05,0,0,0.1204,68.4,154936.13,Low Risk,Digital Re-engagement Campaign,Low digital activity indicates disengagement,Medium
Cust06928,27.0,Female,Mumbai,0.0,1.0,0.0,0.0,648.0,60067.96,50670.66,47.0,11516.52,0.0,465.0,30.0,1.0,5.0,1.0,0.0,0.216,2022-11-19,2022-04-16,0.0,1.1854350143650316,1.0,25.6,0.0415,1919.21,27.0,0,1,0,0.0,0,0,Mid,Young,50.0,7.3e-05,0,0,0.2215,148.79,141000.28,Low Risk,Loyalty Rewards / Cashback Activation Offer,Inactive customers are more likely to churn,High
Cust06929,41.0,Male,Mumbai,7.0,2.0,1.0,1.0,629.0,3580.8,114200.37,45.0,15745.08,0.0,352.0,59.0,1.0,15.0,1.0,0.0,0.563,2022-08-08,2024-05-09,0.0,0.0313551404856176,0.25,81.18,0.0901,1485.87,5.125,0,0,0,0.0,0,1,High,Mid-Career,15.0,2.9e-05,0,0,0.0529,27.51,191048.38,Low Risk,Flexible EMI / Loan Restructuring Offer,Customer shows financial stress indicators,Medium
Cust06930,28.0,Male,Chennai,12.0,2.0,1.0,1.0,618.0,56349.46,75245.06,65.0,8073.02,0.0,361.0,43.0,0.0,27.0,1.0,0.0,0.315,2018-02-02,2021-09-02,0.0,0.7488692431205036,0.1538461538461538,55.86,0.0975,2308.7,2.1538461538461537,0,0,0,0.0,0,0,Mid,Young,0.0,9e-05,0,0,0.0958,77.41,100566.72,Low Risk,Standard Retention Email Campaign,Low-risk customer requiring periodic engagement,Low
Cust06931,32.0,Female,Chennai,12.0,2.0,1.0,0.0,525.0,159228.31,75245.06,17.0,6629.48,0.0,297.0,58.0,0.0,26.0,0.0,0.0,0.349,2018-11-10,2024-12-04,0.0,2.116101627115094,0.1538461538461538,21.16,0.1004,4351.84,2.4615384615384617,0,0,0,0.0,0,0,Mid,Mid-Career,25.0,0.000655,0,0,0.3601,548.48,86330.61,Medium Risk,Loyalty Rewards / Cashback Activation Offer,Inactive customers are more likely to churn,High
Cust06932,53.0,Female,Hyderabad,9.0,1.0,1.0,1.0,703.0,149740.49,143530.14,44.0,9743.22,3.0,165.0,13.0,0.0,6.0,0.0,0.0,0.349,2016-01-18,2023-09-16,1.0,1.043261343844966,0.1,55.26,0.0605,4066.36,5.3,0,1,0,49.5,0,0,High,Senior,25.0,0.000263,0,0,0.257,365.77,122410.85,Low Risk,Priority Complaint Resolution + Follow-up,Repeated complaints strongly linked to churn,High
Cust06933,42.0,Female,Bangalore,13.0,1.0,1.0,0.0,642.0,34189.39,97112.26,57.0,18172.06,0.0,597.0,15.0,0.0,3.0,0.0,0.0,0.349,2021-01-03,2024-05-30,0.0,0.3520568663846729,0.0714285714285714,20.3,0.062,1653.96,3.0,0,1,0,0.0,0,0,Mid,Mid-Career,40.0,9.7e-05,0,0,0.227,131.41,220090.4,Low Risk,Loyalty Rewards / Cashback Activation Offer,Inactive customers are more likely to churn,High
Cust06934,42.0,Female,Kolkata,10.0,4.0,0.0,0.0,691.0,34215.79,84228.13,33.0,5998.2,0.0,469.0,56.0,1.0,29.0,0.0,0.0,0.349,2019-03-19,2025-01-01,0.0,0.4062227640247501,0.3636363636363636,26.12,0.169,2681.21,3.8181818181818175,0,0,0,0.0,0,0,Mid,Mid-Career,25.0,0.001451,0,0,0.7698,722.4,77004.87,High Risk,Loyalty Rewards / Cashback Activation Offer,Inactive customers are more likely to churn,High
Cust06935,53.0,Male,Ahmedabad,14.0,1.0,1.0,0.0,797.0,220556.7,54304.5,63.0,8874.64,1.0,604.0,59.0,0.0,27.0,1.0,0.0,0.111,2015-02-15,2021-02-22,0.0,4.061406303228955,0.0666666666666666,21.18,0.0671,5117.1,3.533333333333333,0,1,1,60.4,0,0,Mid,Senior,50.0,0.000172,0,0,0.1202,215.28,114112.38,Low Risk,Loyalty Rewards / Cashback Activation Offer,Inactive customers are more likely to churn,High
Cust06936,48.0,Male,,10.0,1.0,0.0,1.0,619.0,2094.47,71877.04,68.0,7978.1,0.0,454.0,28.0,1.0,21.0,0.0,0.0,0.349,2023-07-12,2022-09-30,0.0,0.0291392197116115,0.0909090909090909,60.56,0.0553,809.18,4.363636363636363,0,1,0,0.0,0,0,Mid,Senior,15.0,1.6e-05,0,0,0.086,24.36,96800.03,Low Risk,Cross-Sell Credit Card or Investment Product,Single-product customers churn significantly more,Medium
Cust06937,61.0,Female,Bangalore,9.0,3.0,1.0,1.0,463.0,69456.35,29557.98,53.0,8083.02,0.0,232.0,38.0,1.0,4.0,1.0,0.0,0.631,2019-03-14,2021-03-27,0.0,2.3497546261745166,0.3,80.76,0.1294,2788.19,6.1,0,0,0,0.0,0,1,Low,Retired,25.0,0.000516,0,0,0.3436,335.31,102079.93,Medium Risk,Flexible EMI / Loan Restructuring Offer,Customer shows financial stress indicators,Medium
Cust06938,36.0,Female,Delhi,14.0,1.0,1.0,1.0,688.0,72783.07,96328.01,26.0,3629.49,3.0,355.0,41.0,1.0,6.0,0.0,0.0,0.349,2021-07-30,2021-09-03,0.0,0.7555675076490458,0.0666666666666666,80.82,0.0639,2277.27,2.4,0,1,0,106.5,0,0,Mid,Mid-Career,25.0,0.000132,0,0,0.2177,173.52,46737.37,Low Risk,Priority Complaint Resolution + Follow-up,Repeated complaints strongly linked to churn,High
Cust06939,36.0,Male,Ahmedabad,6.0,2.0,1.0,0.0,663.0,124050.92,10000.0,71.0,14542.19,1.0,56.0,39.0,1.0,23.0,0.0,0.0,0.349,2018-07-31,2024-02-23,0.0,12.403851614838516,0.2857142857142857,45.78,0.0887,3466.44,5.142857142857143,0,0,0,5.6,0,0,Low,Mid-Career,25.0,0.000332,0,0,0.2596,314.96,180227.81,Low Risk,Loyalty Rewards / Cashback Activation Offer,Inactive customers are more likely to churn,High
Cust06940,25.0,Male,Mumbai,9.0,1.0,1.0,0.0,591.0,242509.61,113736.26,43.0,3414.09,1.0,630.0,18.0,0.0,22.0,0.0,0.0,0.349,2018-08-02,2023-06-20,0.0,2.132191420823748,0.1,20.36,0.0619,5739.28,2.5,0,1,0,63.0,0,0,High,Young,40.0,0.000149,0,0,0.1007,202.28,49244.37,Low Risk,Loyalty Rewards / Cashback Activation Offer,Inactive customers are more likely to churn,High
Cust06941,36.0,Female,Chennai,7.0,1.0,1.0,1.0,682.0,35183.11,104267.34,40.0,17290.29,0.0,181.0,20.0,0.0,15.0,0.0,0.0,0.349,2020-05-29,2022-02-18,0.0,0.3374285041844916,0.125,55.4,0.0532,1693.63,4.5,0,1,0,0.0,0,0,High,Mid-Career,15.0,3.7e-05,0,0,0.0985,58.39,209538.97,Low Risk,Cross-Sell Credit Card or Investment Product,Single-product customers churn significantly more,Medium
Cust06942,55.0,Male,Hyderabad,0.0,1.0,1.0,1.0,650.0,46076.57,78927.28,14.0,16193.55,1.0,394.0,32.0,1.0,8.0,1.0,0.0,0.511,2019-03-05,2023-07-18,0.0,0.5837777029982156,1.0,80.64,0.0422,1799.18,55.0,0,1,0,39.4,0,1,Mid,Senior,40.0,8.3e-05,0,0,0.2623,165.17,196704.9,Low Risk,Cross-Sell Credit Card or Investment Product,Single-product customers churn significantly more,Medium
Cust06943,59.0,Male,Mumbai,8.0,1.0,0.0,0.0,574.0,56349.46,53679.32,51.0,9254.47,0.0,669.0,29.0,0.0,22.0,1.0,0.0,0.237,2017-01-27,2022-01-27,0.0,1.0497228779560182,0.1111111111111111,0.58,0.0533,1834.25,6.555555555555555,0,1,0,0.0,0,0,Mid,Senior,50.0,0.000107,0,0,0.2629,168.78,113744.12,Low Risk,Loyalty Rewards / Cashback Activation Offer,Inactive customers are more likely to churn,High
Cust06944,54.0,Female,Ahmedabad,2.0,1.0,1.0,1.0,626.0,273561.02,74349.6,37.0,8028.19,0.0,247.0,13.0,0.0,19.0,0.0,0.0,0.349,2020-11-09,2022-04-21,0.0,3.6793384317006175,0.3333333333333333,55.26,0.0513,6248.9,18.0,0,1,0,0.0,0,0,Mid,Senior,25.0,0.000425,0,0,0.3184,696.38,105545.11,Medium Risk,Cross-Sell Credit Card or Investment Product,Single-product customers churn significantly more,Medium
Cust06945,19.0,Male,Bangalore,12.0,2.0,1.0,1.0,768.0,177160.34,10000.0,76.0,4115.12,2.0,688.0,30.0,1.0,11.0,0.0,0.0,0.349,2018-09-27,2024-12-21,0.0,17.714262573742626,0.1538461538461538,80.6,0.0987,4424.36,1.4615384615384617,0,0,0,137.6,0,0,Low,Young,0.0,5.3e-05,0,0,0.0291,45.06,56696.25,Low Risk,Standard Retention Email Campaign,Low-risk customer requiring periodic engagement,Low
Cust06946,42.0,Female,Ahmedabad,1.0,4.0,1.0,0.0,592.0,87981.76,107952.02,45.0,8354.74,3.0,326.0,25.0,1.0,26.0,0.0,0.0,0.349,2023-01-05,2023-03-01,0.0,0.815000451122164,2.0,45.5,0.1579,3874.99,21.0,0,0,0,97.8,0,0,High,Mid-Career,45.0,0.002257,0,0,0.8866,1202.45,106896.33,Critical,Loyalty Rewards / Cashback Activation Offer,Inactive customers are more likely to churn,High
Cust06947,18.0,Male,Delhi,0.0,2.0,1.0,1.0,655.0,155438.36,68447.02,11.0,13400.53,1.0,342.0,54.0,0.0,7.0,0.0,0.0,0.349,2022-10-03,2023-08-20,0.0,2.270896367783904,2.0,56.08,0.0824,4316.56,18.0,0,0,0,34.2,0,0,Mid,Young,10.0,0.000183,0,0,0.1239,187.19,167469.51,Low Risk,Standard Retention Email Campaign,Low-risk customer requiring periodic engagement,Low
Cust06948,54.0,Male,Pune,4.0,1.0,0.0,0.0,440.0,7124.37,135609.25,65.0,4578.84,2.0,119.0,17.0,1.0,0.0,1.0,0.0,0.272,2015-10-10,2021-05-28,0.0,0.0525356306031439,0.2,25.34,0.0483,1130.71,10.8,0,1,0,23.8,0,0,High,Senior,40.0,6.7e-05,0,0,0.2935,116.15,56159.81,Low Risk,Loyalty Rewards / Cashback Activation Offer,Inactive customers are more likely to churn,High
Cust06949,37.0,Female,Ahmedabad,15.0,2.0,1.0,1.0,531.0,37873.0,90679.61,35.0,15339.41,0.0,572.0,3.0,0.0,12.0,0.0,0.0,0.349,2022-12-19,2024-08-26,0.0,0.4176526823099227,0.125,55.06,0.1023,2073.57,2.3125,0,0,0,0.0,1,0,Mid,Mid-Career,10.0,0.00012,0,0,0.1354,98.27,187209.11,Low Risk,Standard Retention Email Campaign,Low-risk customer requiring periodic engagement,Low
Cust06950,51.0,Female,Hyderabad,2.0,2.0,1.0,1.0,663.0,1054.32,84257.35,32.0,13125.29,1.0,286.0,35.0,1.0,10.0,1.0,0.0,0.54,2017-06-29,2022-07-18,0.0,0.0125129438209981,0.6666666666666666,80.7,0.0814,1289.37,17.0,0,0,0,28.6,0,1,Mid,Senior,25.0,0.00013,0,0,0.2988,134.84,159535.11,Low Risk,Flexible EMI / Loan Restructuring Offer,Customer shows financial stress indicators,Medium
