customer_id,age,gender,geography,tenure_years,num_products,has_credit_card,is_active_member,credit_score,account_balance,estimated_salary,num_transactions_6m,avg_transaction_amount,num_complaints,last_interaction_days_ago,mobile_app_logins_monthly,net_banking_active,branch_visits_year,has_loan,loan_default_history,emi_to_income_ratio,joining_date,last_transaction_date,churn,balance_salary_ratio,products_per_tenure,digital_engagement_score,customer_value,revenue_at_risk,age_tenure_ratio,zero_balance_flag,single_product_flag,credit_engagement_mismatch,complaint_risk_score,low_digital_activity,financial_stress_flag,wealth_tier,age_group,churn_risk_score,priority_score,high_value_customer,high_churn_risk
Cust07696,61.0,Female,Delhi,14.0,2.0,1.0,0.0,764.0,142660.44,103033.46,70.0,7101.0,0.0,21.0,56.0,1.0,11.0,0.0,0.0,0.349,2018-12-21,2021-08-22,0.0,1.384589582941474,0.13333333333333333,46.12,0.1038,4136.35,4.066666666666666,0,0,1,0.0,0,0,High,Retired,45.0,9.33,0,0
Cust07697,55.0,Female,Bangalore,14.0,1.0,0.0,0.0,757.0,3549.42,146471.23,78.0,8073.02,0.0,383.0,5.0,1.0,25.0,0.0,0.0,0.349,2017-07-25,2024-03-21,0.0,0.024232716331279998,0.06666666666666667,25.1,0.0637,1137.6,3.6666666666666665,0,1,1,0.0,0,0,High,Senior,50.0,1.42,0,0
Cust07698,24.0,Female,Ahmedabad,5.0,1.0,1.0,1.0,679.0,137575.58,48861.66,12.0,1647.16,0.0,475.0,41.0,1.0,4.0,0.0,0.0,0.349,2023-12-16,2023-10-21,0.0,2.81555650060803,0.16666666666666666,80.82,0.0507,3363.43,4.0,0,1,0,0.0,0,0,Low,Young,15.0,10.66,0,0
Cust07699,48.0,Female,Kolkata,7.0,2.0,1.0,0.0,838.0,183483.03,22318.65,24.0,17321.67,0.0,337.0,55.0,0.0,15.0,0.0,0.0,0.349,2019-02-23,2022-11-23,0.0,8.22069476895919,0.25,21.1,0.0925,4732.15,6.0,0,0,1,0.0,0,0,Low,Senior,35.0,12.16,0,0
Cust07700,53.0,F,Ahmedabad,7.0,1.0,0.0,0.0,699.0,4673.84,75245.06,22.0,10074.49,0.0,188.0,36.0,1.0,23.0,1.0,0.0,0.318,2018-05-23,2021-08-29,0.0,0.06211408278386935,0.125,25.72,0.0511,895.2,6.625,0,1,0,0.0,0,0,Mid,Senior,40.0,1.12,0,0
Cust07701,54.0,Male,Delhi,5.0,1.0,1.0,0.0,733.0,43066.83,75245.06,46.0,12606.35,0.0,626.0,57.0,1.0,16.0,1.0,0.0,0.211,2017-01-13,2023-01-23,1.0,0.5723466451266684,0.16666666666666666,46.14,0.0493,1688.38,9.0,0,1,1,0.0,0,0,Mid,Senior,50.0,1.63,0,0
Cust07702,28.0,Female,Kolkata,8.0,4.0,0.0,0.0,654.0,61534.96,74805.62,30.0,6230.02,0.0,479.0,42.0,1.0,21.0,1.0,1.0,0.576,2022-05-07,2025-01-04,1.0,0.8225870918910653,0.4444444444444444,25.84,0.1665,3192.22,3.111111111111111,0,0,0,0.0,0,1,Mid,Young,40.0,12.96,0,0
Cust07703,33.0,Female,Chennai,9.0,2.0,1.0,0.0,588.0,21195.45,45144.08,4.0,9073.63,1.0,363.0,48.0,1.0,11.0,0.0,0.0,0.349,2019-05-18,2021-07-14,0.0,0.46949634378762867,0.2,45.96,0.091,1495.22,3.3,0,0,0,36.3,0,0,Low,Mid-Career,25.0,5.23,0,0
Cust07704,55.0,Male,Chennai,12.0,1.0,1.0,1.0,580.0,58167.04,10000.0,38.0,1990.99,3.0,497.0,28.0,1.0,24.0,0.0,0.0,0.349,2023-10-25,2021-01-17,0.0,5.816122387761224,0.07692307692307693,80.56,0.0576,1623.25,4.230769230769231,0,1,0,149.1,0,0,Low,Senior,25.0,3.6,0,0
Cust07705,32.0,Male,Mumbai,6.0,3.0,0.0,0.0,665.0,173693.53,75245.06,75.0,4799.39,2.0,434.0,27.0,1.0,4.0,0.0,0.0,0.349,2017-07-12,2022-10-28,0.0,2.308340529723417,0.42857142857142855,25.54,0.1292,5022.84,4.571428571428571,0,0,0,86.8,0,0,Mid,Mid-Career,25.0,24.96,0,0
Cust07706,38.0,Female,Kolkata,7.0,2.0,0.0,1.0,633.0,161357.92,97282.74,44.0,3505.7,1.0,194.0,18.0,1.0,9.0,1.0,0.0,0.31,2016-07-05,2025-03-26,0.0,1.6586319563783218,0.25,60.36,0.0935,4451.35,4.75,0,0,0,19.4,0,0,Mid,Mid-Career,0.0,416.2,0,0
Cust07707,62.0,Female,Mumbai,4.0,1.0,1.0,1.0,650.0,224856.19,86358.54,40.0,9482.6,0.0,223.0,13.0,1.0,3.0,0.0,0.0,0.349,2020-06-03,2022-12-30,0.0,2.603721488095004,0.2,80.26,0.0533,5337.38,12.4,0,1,0,0.0,0,0,Mid,Retired,25.0,10.94,0,0
Cust07708,41.0,Female,Delhi,12.0,1.0,1.0,1.0,568.0,52948.91,113610.56,68.0,16534.84,0.0,360.0,29.0,1.0,8.0,1.0,0.0,0.256,2016-01-11,2022-10-11,0.0,0.46605213413142116,0.07692307692307693,80.58,0.0615,2078.77,3.1538461538461537,0,1,0,0.0,0,0,High,Mid-Career,15.0,7.99,0,0
Cust07709,33.0,Female,,10.0,1.0,1.0,1.0,625.0,42287.53,5654406.74,74.0,12517.27,0.0,452.0,12.0,1.0,0.0,0.0,0.0,0.349,2023-05-24,2024-06-17,0.0,0.007478684230861639,0.09090909090909091,80.24,0.2346,23988.55,3.0,0,1,0,0.0,0,0,,Mid-Career,15.0,351.73,0,0
Cust07710,31.0,Male,Mumbai,3.0,1.0,1.0,1.0,708.0,56349.46,104440.69,56.0,17058.72,0.0,363.0,28.0,0.0,27.0,1.0,0.0,0.548,2018-11-01,2022-11-25,0.0,0.5395303350606449,0.25,55.56,0.0479,2115.34,7.75,0,1,0,0.0,0,1,High,Mid-Career,30.0,3.27,0,0
Cust07711,46.0,Female,Kolkata,6.0,1.0,0.0,1.0,649.0,43132.6,105589.28,4.0,11968.93,2.0,119.0,34.0,1.0,20.0,0.0,0.0,0.349,2019-10-31,2023-07-26,0.0,0.4084902511859993,0.14285714285714285,60.68,0.0517,1804.7,6.571428571428571,0,1,0,23.8,0,0,High,Senior,15.0,5.83,0,0
Cust07712,25.0,Female,Delhi,11.0,2.0,1.0,1.0,644.0,3427.97,75819.01,64.0,10101.08,0.0,370.0,40.0,1.0,11.0,0.0,0.0,0.349,2022-05-17,2023-04-08,0.0,0.045211943390669564,0.16666666666666666,80.8,0.0945,1272.85,2.0833333333333335,0,0,0,0.0,0,0,Mid,Young,0.0,120.28,0,0
Cust07713,39.0,Male,Hyderabad,11.0,1.0,1.0,1.0,571.0,101814.81,75245.06,45.0,3387.78,3.0,652.0,1.0,1.0,3.0,1.0,0.0,0.595,2019-06-17,2022-10-05,0.0,1.3530915771536742,0.08333333333333333,80.02,0.0595,2771.15,3.25,0,1,0,195.6,0,1,Mid,Mid-Career,40.0,4.02,0,0
Cust07714,46.0,Female,Chennai,10.0,1.0,1.0,0.0,652.0,26389.73,10000.0,13.0,9616.57,0.0,535.0,1.0,0.0,3.0,0.0,0.0,0.349,2020-01-05,2022-09-02,0.0,2.638709129087091,0.09090909090909091,20.02,0.0541,1063.96,4.181818181818182,0,1,0,0.0,1,0,Low,Senior,50.0,1.13,0,0
Cust07715,59.0,Female,Mumbai,12.0,1.0,1.0,0.0,756.0,4026.47,48736.64,40.0,5629.24,0.0,672.0,25.0,0.0,8.0,0.0,0.0,0.349,2022-02-18,2021-08-16,0.0,0.08261520254160849,0.07692307692307693,20.5,0.0575,731.77,4.538461538461538,0,1,1,0.0,0,0,Low,Senior,60.0,0.69,0,1
Cust07716,51.0,Male,Hyderabad,5.0,1.0,1.0,1.0,662.0,1666.93,50463.89,9.0,12160.28,0.0,282.0,0.0,1.0,17.0,0.0,0.0,0.349,2015-02-28,2022-10-30,0.0,0.0330314799061288,0.16666666666666666,80.0,0.0473,756.8,8.5,0,1,0,0.0,0,0,Mid,Senior,15.0,2.24,0,0
Cust07717,33.0,Female,Mumbai,11.0,1.0,0.0,0.0,529.0,214311.86,70647.85,68.0,1204.12,2.0,156.0,27.0,1.0,13.0,0.0,0.0,0.349,2018-01-19,2023-03-11,0.0,3.0334798089423956,0.08333333333333333,25.54,0.0626,4980.87,2.75,0,1,0,31.2,0,0,Mid,Mid-Career,40.0,7.6,0,0
Cust07718,57.0,Female,Delhi,15.0,1.0,1.0,0.0,550.0,23236.31,37786.45,60.0,7459.41,0.0,532.0,36.0,1.0,9.0,0.0,0.0,0.349,2023-11-04,2023-03-06,1.0,0.6149213561645468,0.0625,45.72,0.0623,1090.47,3.5625,0,1,0,0.0,0,0,Low,Senior,50.0,1.33,0,0
Cust07719,38.0,Male,Ahmedabad,5.0,2.0,1.0,1.0,697.0,47521.97,112502.56,62.0,8087.24,0.0,695.0,33.0,0.0,25.0,0.0,0.0,0.349,2020-05-23,2023-03-11,0.0,0.4224041443666316,0.3333333333333333,55.66,0.0879,2281.32,6.333333333333333,0,0,0,0.0,0,0,High,Mid-Career,0.0,200.53,0,0
Cust07720,26.0,Female,Bangalore,13.0,1.0,1.0,0.0,632.0,240586.26,39739.6,33.0,16932.65,1.0,645.0,45.0,0.0,17.0,1.0,0.0,0.585,2016-10-07,2022-06-23,0.0,6.05391614620816,0.07142857142857142,20.9,0.0662,5540.01,1.8571428571428572,0,1,0,64.5,0,1,Low,Young,55.0,6.55,0,1
Cust07721,40.0,Male,Ahmedabad,2.0,1.0,1.0,0.0,644.0,50416.34,119097.31,31.0,2884.36,1.0,306.0,23.0,1.0,25.0,0.0,0.0,0.349,2020-12-01,2024-07-01,1.0,0.42331700592560884,0.3333333333333333,45.46,0.0459,1913.56,13.333333333333334,0,1,0,30.6,0,0,High,Mid-Career,50.0,1.72,0,0
Cust07722,61.0,Male,Kolkata,15.0,3.0,0.0,1.0,601.0,6549.69,36553.8,62.0,13840.78,0.0,394.0,48.0,1.0,15.0,1.0,0.0,0.212,2016-12-03,2022-12-04,1.0,0.17917455436768903,0.1875,60.96,0.1371,1615.62,3.8125,0,0,0,0.0,0,0,Low,Retired,10.0,20.14,0,0
Cust07723,44.0,Male,Kolkata,10.0,2.0,1.0,0.0,690.0,64225.54,50848.81,79.0,12117.06,0.0,265.0,59.0,1.0,25.0,0.0,0.0,0.349,2021-09-03,2022-06-05,1.0,1.2630438540478324,0.18181818181818182,46.18,0.0941,2409.08,4.0,0,0,0,0.0,0,0,Mid,Mid-Career,25.0,8.72,0,0
Cust07724,42.0,Male,Kolkata,9.0,1.0,1.0,1.0,626.0,7386.65,75245.06,76.0,6721.07,0.0,363.0,47.0,0.0,26.0,1.0,0.0,0.618,2017-05-06,2022-06-07,0.0,0.09816660167987533,0.1,55.94,0.054,915.92,4.2,0,1,0,0.0,0,1,Mid,Mid-Career,30.0,1.6,0,0
Cust07725,63.0,Female,Pune,14.0,1.0,1.0,1.0,635.0,7993.4,55150.64,75.0,10048.32,1.0,315.0,28.0,1.0,18.0,0.0,0.0,0.349,2016-01-01,2022-03-26,0.0,0.14493494663078016,0.06666666666666667,80.56,0.061,880.95,4.2,0,1,0,31.5,0,0,Mid,Retired,25.0,2.07,0,0
Cust07726,23.0,Male,Ahmedabad,3.0,2.0,1.0,1.0,582.0,152561.28,122145.52,45.0,6751.03,0.0,272.0,27.0,0.0,22.0,1.0,0.0,0.502,2015-07-17,2024-04-04,0.0,1.249002263838544,0.5,55.54,0.0882,4407.32,5.75,0,0,0,0.0,0,1,High,Young,15.0,24.3,0,0
Cust07727,25.0,Male,Bangalore,4.0,3.0,1.0,1.0,724.0,27334.07,61916.61,50.0,8073.01,2.0,706.0,33.0,1.0,23.0,1.0,0.0,0.068,2016-01-10,2021-02-14,0.0,0.4414587384752092,0.6,80.66,0.1217,2075.08,5.0,0,0,0,141.2,0,0,Mid,Young,0.0,252.54,0,0
Cust07728,21.0,Female,Ahmedabad,8.0,1.0,0.0,1.0,632.0,90822.98,62933.77,13.0,11765.02,1.0,231.0,59.0,1.0,13.0,0.0,0.0,0.349,2021-08-14,2021-10-30,0.0,1.4431288141674308,0.1111111111111111,61.18,0.0548,2585.84,2.3333333333333335,0,1,0,23.1,0,0,Mid,Young,15.0,8.86,0,0
Cust07729,47.0,Female,Pune,7.0,1.0,1.0,1.0,699.0,56892.56,45328.13,36.0,20723.17,0.0,713.0,53.0,1.0,29.0,0.0,0.0,0.349,2023-05-03,2024-12-17,1.0,1.2550993147232254,0.125,81.06,0.0522,1926.4,5.875,0,1,0,0.0,0,0,Low,Senior,15.0,6.28,0,0
Cust07730,44.0,Female,Chennai,2.0,2.0,1.0,1.0,555.0,20115.9,64608.26,10.0,12820.84,0.0,522.0,32.0,1.0,6.0,1.0,0.0,0.159,2023-05-19,2023-03-08,0.0,0.31134701124885195,0.6666666666666666,80.64,0.0813,1588.96,14.666666666666666,0,0,0,0.0,0,0,Mid,Mid-Career,10.0,11.74,0,0
Cust07731,62.0,Male,Delhi,5.0,1.0,1.0,1.0,789.0,58355.07,83657.94,50.0,9237.64,0.0,667.0,37.0,0.0,0.0,0.0,0.0,0.349,2019-07-04,2025-03-11,1.0,0.69753537398394,0.16666666666666666,55.74,0.0498,1994.11,10.333333333333334,0,1,0,0.0,0,0,Mid,Retired,25.0,3.82,0,0
Cust07732,45.0,Female,Bangalore,9.0,4.0,0.0,1.0,752.0,5719.12,66393.57,46.0,15118.49,0.0,292.0,33.0,0.0,19.0,0.0,0.0,0.349,2020-06-03,2025-03-07,1.0,0.08613836944798346,0.4,35.66,0.1666,2131.14,4.5,0,0,0,0.0,0,0,Mid,Mid-Career,0.0,355.05,0,0
Cust07733,37.0,Female,Mumbai,0.0,1.0,1.0,0.0,497.0,34120.27,68988.33,60.0,897.47,3.0,719.0,4.0,1.0,10.0,1.0,0.0,0.468,2018-03-10,2022-11-08,1.0,0.4945731463111759,1.0,45.08,0.0407,1367.33,37.0,0,1,0,215.7,0,0,Mid,Mid-Career,60.0,0.91,0,1
Cust07734,42.0,Female,,2.0,1.0,0.0,1.0,586.0,59191.64,115641.22,22.0,5977.18,1.0,54.0,29.0,0.0,22.0,1.0,0.0,0.555,2021-08-01,2024-11-05,0.0,0.5118514673965961,0.3333333333333333,35.58,0.0462,2106.17,14.0,0,1,0,5.4,0,1,High,Mid-Career,40.0,2.37,0,0
Cust07735,44.0,Female,Kolkata,9.0,1.0,1.0,0.0,688.0,20742.53,85945.98,60.0,8336.03,1.0,31.0,21.0,1.0,26.0,1.0,0.0,0.457,2021-08-17,2022-02-27,0.0,0.24134099883439766,0.1,45.42,0.0548,1241.99,4.4,0,1,0,3.1,0,0,Mid,Mid-Career,40.0,1.66,0,0
Cust07736,20.0,Male,Chennai,13.0,1.0,1.0,0.0,544.0,86349.05,28964.61,34.0,2807.22,0.0,363.0,2.0,1.0,8.0,0.0,0.0,0.349,2023-11-29,2021-10-30,0.0,2.981088608180529,0.07142857142857142,45.04,0.0606,2270.91,1.4285714285714286,0,1,0,0.0,0,0,Low,Young,40.0,3.36,0,0
Cust07737,77.0,Male,Mumbai,11.0,1.0,0.0,1.0,639.0,4256.19,71589.39,73.0,5294.82,0.0,660.0,28.0,0.0,25.0,1.0,0.0,0.136,2023-03-30,2024-08-22,0.0,0.05945197393113796,0.08333333333333333,35.56,0.0567,824.43,6.416666666666667,0,1,0,0.0,0,0,Mid,Retired,25.0,1.8,0,0
Cust07738,49.0,Male,,6.0,2.0,1.0,1.0,684.0,53057.55,53465.99,2.0,100.0,0.0,140.0,30.0,1.0,17.0,0.0,0.0,0.349,2023-07-03,2022-09-30,0.0,0.9923421909480973,0.2857142857142857,80.6,0.0873,2076.01,7.0,0,0,0,0.0,0,0,Mid,Senior,0.0,181.24,0,0
Cust07739,45.0,Male,Pune,6.0,1.0,1.0,1.0,635.0,100420.1,95841.04,53.0,1606.25,0.0,615.0,29.0,0.0,3.0,0.0,0.0,0.349,2018-02-17,2021-01-07,0.0,1.0477667211591073,0.14285714285714285,55.58,0.0526,2807.83,6.428571428571429,0,1,0,0.0,0,0,Mid,Mid-Career,15.0,9.23,0,0
Cust07740,50.0,Female,Chennai,1.0,1.0,1.0,1.0,693.0,44961.94,79117.59,72.0,6774.97,1.0,358.0,28.0,1.0,9.0,0.0,0.0,0.349,2018-11-01,2023-05-16,0.0,0.5682854054906692,0.5,80.56,0.0432,1683.46,25.0,0,1,0,35.8,0,0,Mid,Senior,25.0,2.8,0,0
Cust07741,51.0,Female,Ahmedabad,2.0,1.0,0.0,1.0,595.0,166091.07,120212.43,28.0,3296.96,0.0,175.0,30.0,1.0,29.0,1.0,0.0,0.16,2022-11-17,2022-10-06,0.0,1.3816348971990902,0.3333333333333333,60.6,0.0494,4235.64,17.0,0,1,0,0.0,0,0,High,Senior,25.0,8.05,0,0
Cust07742,40.0,Male,Ahmedabad,14.0,2.0,1.0,0.0,470.0,56349.46,45398.35,61.0,10103.98,0.0,380.0,23.0,1.0,18.0,1.0,0.0,0.1,2023-01-01,2023-11-03,1.0,1.2411953034569878,0.13333333333333333,45.46,0.0996,2209.62,2.6666666666666665,0,0,0,0.0,0,0,Low,Mid-Career,25.0,8.46,0,0
Cust07743,34.0,Male,Kolkata,6.0,1.0,1.0,1.0,729.0,254551.29,67303.19,44.0,9338.77,1.0,285.0,52.0,1.0,13.0,1.0,1.0,0.139,2015-04-07,2024-09-22,0.0,3.7821016789593633,0.14285714285714285,81.04,0.0566,5853.63,4.857142857142857,0,1,0,28.5,0,0,Mid,Mid-Career,15.0,20.71,0,0
Cust07744,50.0,Male,Mumbai,11.0,1.0,1.0,1.0,728.0,26739.62,32435.43,7.0,9785.38,0.0,563.0,40.0,0.0,10.0,0.0,0.0,0.349,2017-06-18,2022-01-05,0.0,0.8243700061936532,0.08333333333333333,55.8,0.0563,1162.39,4.166666666666667,0,1,0,0.0,0,0,Low,Senior,15.0,4.09,0,0
Cust07745,47.0,Male,Bangalore,5.0,1.0,1.0,0.0,850.0,223474.7,73327.88,73.0,5477.85,2.0,656.0,22.0,1.0,22.0,0.0,0.0,0.349,2017-08-03,2021-11-10,0.0,3.047567343180477,0.16666666666666666,45.44,0.0542,5217.58,7.833333333333333,0,1,1,131.2,0,0,Mid,Senior,50.0,5.54,0,0
Cust07746,31.0,Female,Chennai,12.0,1.0,1.0,0.0,473.0,56349.46,13536.76,32.0,13411.82,0.0,410.0,47.0,1.0,6.0,0.0,0.0,0.349,2017-05-13,2021-08-26,1.0,4.162391710297715,0.07692307692307693,45.94,0.0583,1715.25,2.3846153846153846,0,1,0,0.0,0,0,Low,Mid-Career,40.0,2.44,0,0
Cust07747,60.0,Female,Bangalore,6.0,3.0,1.0,1.0,710.0,109375.48,87859.38,61.0,10503.82,2.0,363.0,37.0,1.0,13.0,0.0,0.0,0.349,2021-07-27,2024-08-26,0.0,1.2448782944030061,0.42857142857142855,80.74,0.128,3843.99,8.571428571428571,0,0,0,72.6,0,0,Mid,Senior,10.0,44.73,0,0
Cust07748,-5.0,Male,Bangalore,9.0,1.0,0.0,1.0,493.0,185954.66,72781.62,29.0,9122.63,0.0,309.0,57.0,1.0,15.0,0.0,0.0,0.349,2016-06-26,2023-11-25,0.0,2.5549322077166225,0.1,61.14,0.0592,4501.45,-0.5,0,1,0,0.0,0,0,Mid,,15.0,16.66,0,0
Cust07749,51.0,Female,Ahmedabad,8.0,1.0,0.0,1.0,791.0,64093.73,75245.06,27.0,9164.05,1.0,437.0,52.0,1.0,2.0,1.0,0.0,0.077,2020-08-21,2024-03-25,0.0,0.8517885188938797,0.1111111111111111,61.04,0.0542,2074.5,5.666666666666667,0,1,0,43.7,0,0,Mid,Senior,15.0,7.03,0,0
Cust07750,60.0,Male,Kolkata,7.0,2.0,1.0,0.0,689.0,158545.0,106525.39,48.0,6962.34,0.0,224.0,48.0,0.0,15.0,0.0,0.0,0.349,2015-12-12,2023-03-06,1.0,1.4883166509256534,0.25,20.96,0.0939,4466.62,7.5,0,0,0,0.0,0,0,High,Senior,35.0,11.65,0,0
Cust07751,42.0,Male,Bangalore,5.0,1.0,1.0,1.0,574.0,62417.97,83992.1,53.0,14592.71,0.0,727.0,48.0,1.0,17.0,1.0,0.0,0.304,2018-03-20,2021-03-27,0.0,0.7431321144236848,0.16666666666666666,80.96,0.0503,2130.25,7.0,0,1,0,0.0,0,0,Mid,Mid-Career,15.0,6.7,0,0
Cust07752,46.0,Male,Chennai,11.0,2.0,1.0,1.0,712.0,73143.2,23928.9,27.0,13708.32,3.0,655.0,33.0,1.0,4.0,0.0,0.0,0.349,2023-01-12,2025-02-03,1.0,3.0565610387005373,0.16666666666666666,80.66,0.0951,2495.66,3.8333333333333335,0,0,0,196.5,0,0,Low,Senior,10.0,21.58,0,0
Cust07753,53.0,Female,Delhi,13.0,2.0,1.0,1.0,606.0,47117.18,52765.09,15.0,6173.39,0.0,571.0,23.0,0.0,17.0,0.0,0.0,0.349,2016-05-29,2024-03-18,0.0,0.892944313289084,0.14285714285714285,55.46,0.0979,2015.14,3.7857142857142856,0,0,0,0.0,0,0,Mid,Senior,0.0,197.28,0,0
Cust07754,33.0,Female,Kolkata,3.0,1.0,1.0,1.0,674.0,12592.07,71792.74,2.0,8824.64,0.0,21.0,24.0,1.0,21.0,1.0,0.0,0.321,2016-03-26,2022-04-09,0.0,0.17539231136307984,0.25,80.48,0.0451,1027.26,8.25,0,1,0,0.0,0,0,Mid,Mid-Career,15.0,2.9,0,0
Cust07755,43.0,Male,Chennai,13.0,1.0,0.0,1.0,666.0,64505.85,61876.02,15.0,6017.15,0.0,398.0,1.0,0.0,2.0,0.0,0.0,0.349,2018-11-26,2023-04-06,0.0,1.0424847544371076,0.07142857142857142,35.02,0.0612,1997.79,3.0714285714285716,0,1,0,0.0,1,0,Mid,Mid-Career,25.0,4.7,0,0
Cust07756,44.0,Female,Hyderabad,15.0,3.0,1.0,1.0,790.0,303355.34,66761.68,44.0,20327.76,3.0,186.0,5.0,1.0,15.0,1.0,0.0,0.486,2021-05-27,2022-04-12,1.0,4.5437861392023216,0.1875,80.1,0.147,7737.43,2.75,0,0,0,55.8,0,0,Mid,Mid-Career,10.0,103.4,0,0
Cust07757,30.0,Female,Pune,12.0,1.0,1.0,0.0,795.0,123786.94,139858.1,44.0,6723.89,1.0,345.0,40.0,1.0,19.0,1.0,1.0,0.316,2021-06-24,2021-08-21,1.0,0.8850832015936039,0.07692307692307693,45.8,0.0639,3502.41,2.3076923076923075,0,1,1,34.5,0,0,High,Young,50.0,4.39,0,0
Cust07758,72.0,Female,Delhi,9.0,1.0,1.0,0.0,602.0,110107.04,79014.22,11.0,13976.45,0.0,707.0,29.0,1.0,14.0,0.0,0.0,0.349,2018-08-19,2021-07-02,0.0,1.393491532390848,0.1,45.58,0.0575,3057.96,7.2,0,1,0,0.0,0,0,Mid,Retired,50.0,3.45,0,0
Cust07759,24.0,Male,Bangalore,8.0,1.0,1.0,1.0,735.0,82470.79,90290.38,40.0,21396.33,0.0,577.0,31.0,1.0,11.0,1.0,0.0,0.491,2016-04-05,2023-01-26,0.0,0.9133849765060628,0.1111111111111111,80.62,0.0559,2624.54,2.6666666666666665,0,1,0,0.0,0,0,Mid,Young,15.0,9.17,0,0
Cust07760,25.0,Female,Pune,6.0,1.0,1.0,0.0,678.0,34205.65,10000.0,67.0,9584.72,2.0,281.0,43.0,1.0,19.0,0.0,0.0,0.349,2016-10-29,2021-12-03,0.0,3.4202229777022297,0.14285714285714285,45.86,0.0483,1219.96,3.5714285714285716,0,1,0,56.2,0,0,Low,Young,40.0,1.44,0,0
Cust07761,59.0,Female,Bangalore,8.0,1.0,1.0,1.0,537.0,14869.29,104840.19,34.0,100.0,1.0,94.0,12.0,1.0,12.0,0.0,0.0,0.349,2016-12-04,2022-01-31,0.0,0.1418267953654475,0.1111111111111111,80.24,0.0533,1117.75,6.555555555555555,0,1,0,9.4,0,0,High,Senior,25.0,2.29,0,0
Cust07762,51.0,Female,Chennai,1.0,1.0,1.0,1.0,594.0,20345.11,189078.48,52.0,15551.15,0.0,363.0,15.0,1.0,13.0,0.0,0.0,0.349,2022-08-01,2021-08-01,0.0,0.10760083537356882,0.5,80.3,0.0464,1718.73,25.5,0,1,0,0.0,0,0,Premium,Senior,25.0,3.07,0,0
Cust07763,29.0,Male,Hyderabad,8.0,1.0,1.0,1.0,837.0,507.37,128826.17,68.0,5441.29,0.0,632.0,25.0,0.0,14.0,0.0,0.0,0.349,2018-05-05,2024-07-28,1.0,0.003938377284853809,0.1111111111111111,55.5,0.0539,979.86,3.2222222222222223,0,1,0,0.0,0,0,High,Young,15.0,3.3,0,0
Cust07764,50.0,Male,Ahmedabad,13.0,2.0,1.0,1.0,679.0,89541.23,57392.39,29.0,4564.93,0.0,616.0,9.0,1.0,20.0,0.0,0.0,0.349,2022-07-16,2024-07-21,0.0,1.5601314018914023,0.14285714285714285,80.18,0.0992,2866.04,3.5714285714285716,0,0,0,0.0,0,0,Mid,Senior,0.0,284.31,0,0
Cust07765,42.0,Female,Hyderabad,15.0,1.0,0.0,1.0,730.0,133652.98,166242.3,48.0,16896.37,0.0,466.0,3.0,1.0,0.0,0.0,0.0,0.349,2018-04-06,2022-10-23,0.0,0.8039600994446093,0.0625,60.06,0.0701,3906.99,2.625,0,1,0,0.0,0,0,Premium,Mid-Career,15.0,17.12,0,0
Cust07766,42.0,Male,Ahmedabad,6.0,1.0,1.0,0.0,633.0,25057.64,76099.85,15.0,1492.01,4.0,111.0,13.0,1.0,17.0,1.0,0.0,0.419,2022-07-20,2023-01-11,0.0,0.32926885836360564,0.14285714285714285,45.26,0.0497,1220.47,6.0,0,1,0,44.4,0,0,Mid,Mid-Career,50.0,1.19,0,0
Cust07767,76.0,Male,Delhi,8.0,1.0,1.0,1.0,607.0,7707.69,87261.85,11.0,15173.25,1.0,235.0,23.0,1.0,28.0,0.0,0.0,0.349,2019-07-22,2021-08-02,0.0,0.0883272778736885,0.1111111111111111,80.46,0.0533,1054.93,8.444444444444445,0,1,0,23.5,0,0,Mid,Retired,25.0,2.16,0,0
Cust07768,20.0,Male,Ahmedabad,10.0,1.0,0.0,1.0,652.0,32724.97,64302.55,42.0,6881.01,0.0,619.0,29.0,1.0,22.0,1.0,0.0,0.455,2018-12-22,2021-01-07,0.0,0.508913893556421,0.09090909090909091,60.58,0.0559,1380.52,1.8181818181818181,0,1,0,0.0,0,0,Mid,Young,15.0,4.82,0,0
Cust07769,51.0,Male,Pune,8.0,1.0,1.0,0.0,629.0,27630.68,63267.25,49.0,100.0,0.0,532.0,36.0,1.0,22.0,0.0,0.0,0.349,2016-04-23,2023-05-10,1.0,0.4367226847589431,0.1111111111111111,45.72,0.0523,1206.68,5.666666666666667,0,1,0,0.0,0,0,Mid,Senior,40.0,1.54,0,0
Cust07770,57.0,Male,Hyderabad,9.0,1.0,1.0,0.0,531.0,47954.53,10000.0,74.0,12420.2,1.0,363.0,38.0,1.0,23.0,0.0,0.0,0.349,2022-11-21,2022-05-09,0.0,4.794973502649735,0.1,45.76,0.0534,1523.29,5.7,0,1,0,36.3,0,0,Low,Senior,50.0,1.59,0,0
Cust07771,54.0,Male,Delhi,4.0,1.0,1.0,0.0,570.0,24533.11,106499.76,15.0,100.0,0.0,9.0,22.0,1.0,6.0,1.0,0.0,0.632,2017-01-09,2022-08-17,0.0,0.230356196519161,0.2,45.44,0.0476,1317.66,10.8,0,1,0,0.0,0,1,High,Senior,55.0,1.12,0,1
